created_at=>2011-01-04 14:41:45 UTC,title=>Office dwite hates jim,updated_at=>2011-02-03 04:47:03 UTC,id=>238,panda_video_id=>f18c1822074359da250fcfcb3703a2c4,day=>18,upload_file_name=>fp_18_03_03_office_dwite_hates_jim.mov,upload_file_size=>32320809,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_03_03_office_dwite_hates_jim.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/d01947a677ce31a1c9fec55c07628d18_1.jpg,tags=>Day 9; Unit 18; Managing Team Conflict
created_at=>2011-01-04 14:41:45 UTC,title=>Am x ad,updated_at=>2011-02-03 04:47:07 UTC,id=>239,panda_video_id=>edd09fcb09be22a9866c3f2c776b481d,day=>18,upload_file_name=>fp_18_04_01_am_x_ad.mov,upload_file_size=>6702990,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_04_01_am_x_ad.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/cf547a682ade122e9f7558464ac29884_1.jpg,tags=>Day 9; Unit 18; The Fullbridge Team Project
created_at=>2011-01-04 17:00:57 UTC,title=>Prius commercial,updated_at=>2011-02-03 04:47:04 UTC,id=>240,panda_video_id=>18a338f5805645b3122c902756a3f2de,day=>17,upload_file_name=>fp_17_01_02_Prius_Commercial.mov,upload_file_size=>27127662,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_17_01_02_Prius_Commercial.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/6d10fbfec616c9bb6fecb434a7252266_1.jpg,tags=>Day 9; Unit 17; Sustainability > Green
created_at=>2011-01-04 19:32:39 UTC,title=>Candice sustainability chart,updated_at=>2011-02-03 04:47:04 UTC,id=>241,panda_video_id=>8edb1b0d48926ecdb8dacc7803fa1f79,day=>17,upload_file_name=>fp_17_03_02_Candice_Sustainability+Chart.mov,upload_file_size=>142093497,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_17_03_02_Candice_Sustainability+Chart.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/a14fd3b88be67aabc5a00445309c14ca_1.jpg,"tags=>Day 9; Unit 17; Sustainability, Innovation, Brand and Value"
created_at=>2011-01-04 20:01:15 UTC,title=>Blockbuster out of business,updated_at=>2011-02-03 04:46:58 UTC,id=>245,panda_video_id=>5bdd503e0a33352b1999d315ca677466,day=>9,upload_file_name=>fp_09_01_02_blockbuster_out_of_business.mov,upload_file_size=>10907740,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_09_01_02_blockbuster_out_of_business.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/5147ef8bd554f0ba2fb50ed043ce650b_1.jpg,tags=>Day 5; Unit 9; Business Setting
created_at=>2011-01-04 20:01:15 UTC,title=>Bear mountain year by year,updated_at=>2011-02-03 04:47:01 UTC,id=>246,panda_video_id=>738880b4cc03a948cf92459c1f4f8732,day=>9,upload_file_name=>fp_09_01_03_bear_mountain_year_by_year.mov,upload_file_size=>40147358,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_09_01_03_bear_mountain_year_by_year.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/0e778f56cfa91100b99996bfc4d46354_1.jpg,tags=>Day 5; Unit 9; Bear Mountain Snowboards
created_at=>2011-01-04 20:01:15 UTC,title=>Beginnings of snowboarding at bear mountain,updated_at=>2011-01-18 15:41:10 UTC,id=>247,panda_video_id=>c54edb9b9a58356a4522e4fe12eb990a,day=>,upload_file_name=>fp_09_01_03_beginnings_of_snowboarding_at_bear_mountain.mov,upload_file_size=>44737247,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_09_01_03_beginnings_of_snowboarding_at_bear_mountain.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/8cf662530797ef3fa55e8025255b3999_1.jpg,tags=>Day 5; 
created_at=>2011-01-04 20:01:16 UTC,title=>Balance sheet investopedia,updated_at=>2011-01-18 15:41:14 UTC,id=>248,panda_video_id=>473b65835ed00400f758fd80737ce494,day=>,upload_file_name=>fp_09_03_02_balance_sheet_investopedia.mov,upload_file_size=>18518493,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_09_03_02_balance_sheet_investopedia.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/8f8037e8d4ba87233dda700dc159edf9_1.jpg,tags=>Day 5; 
created_at=>2011-01-04 20:01:21 UTC,title=>Clorox britta ad,updated_at=>2011-02-03 04:47:04 UTC,id=>251,panda_video_id=>3f1ad28fb4890bf67f977c7c5b9dca61,day=>17,upload_file_name=>fp_17_02_02_Clorox_Britta_Ad.mov,upload_file_size=>2324991,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_17_02_02_Clorox_Britta_Ad.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/0347736a2e03c0f4169490221419d99c_1.jpg,tags=>Day 9; Unit 17; Reactive and Proactive Strategy
created_at=>2011-01-04 20:01:22 UTC,title=>Mad men dog food,updated_at=>2011-02-03 04:47:04 UTC,id=>252,panda_video_id=>eeb83fbf97f3ec9d031bba71fa5330b1,day=>17,upload_file_name=>fp_17_02_03_Mad_Men_Dog_Food.mov,upload_file_size=>18049712,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_17_02_03_Mad_Men_Dog_Food.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/abb3160c244d5096bd320022fc254ff2_1.jpg,tags=>Day 9; Unit 17
created_at=>2011-01-05 10:21:19 UTC,title=>Nike ad sustainability,updated_at=>2011-01-18 15:40:21 UTC,id=>253,panda_video_id=>111e1a75837a414331b7be09453b530d,day=>,upload_file_name=>fp_17_02_01_Nike_Ad_sustainability.mov,upload_file_size=>39771859,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_17_02_01_Nike_Ad_sustainability.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/70549f5bd424a2be07ed21a6dbca05d2_1.jpg,tags=>Day 9; 
created_at=>2011-01-05 10:21:20 UTC,title=>Taiwo intro to project management,updated_at=>2011-02-03 04:47:04 UTC,id=>254,panda_video_id=>9fb6bf6a8b18d8c99ed719378b727ee4,day=>18,upload_file_name=>fp_18_01_01_Taiwo_Intro_to_Project+Management.mov,upload_file_size=>45441999,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_01_01_Taiwo_Intro_to_Project+Management.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/5efb87abc301f7091294b0226c4b5053_1.jpg,tags=>Day 9; Unit 18; Introduction to Project Management
created_at=>2011-01-05 10:21:20 UTC,title=>Taiwo four stages of team development,updated_at=>2011-02-03 04:47:03 UTC,id=>256,panda_video_id=>38c4aabb4db21e5d68c50c259cc782b1,day=>18,upload_file_name=>fp_18_01_03_Taiwo_Four+Stages+of+Team+Development.mov,upload_file_size=>28620314,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_01_03_Taiwo_Four+Stages+of+Team+Development.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/89d034853d9be13f826a2fd6129cafe5_1.jpg,tags=>Day 9; Unit 18; Team Development
created_at=>2011-01-05 10:21:21 UTC,title=>Taiwo team issues on your first job,updated_at=>2011-02-03 04:46:56 UTC,id=>257,panda_video_id=>2606d7ffc84af4245b4efc4ff7e9fcea,day=>18,upload_file_name=>fp_18_02_01_Taiwo_Team+Issues+On+Your+First+Job.mov,upload_file_size=>41985690,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_02_01_Taiwo_Team+Issues+On+Your+First+Job.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/01be7f5fa3ff4523ca1d7e8ee33b2353_1.jpg,tags=>Day 9; Unit 18; Team Member Perspective
created_at=>2011-01-05 10:21:21 UTC,title=>Taiwo good team leader,updated_at=>2011-02-03 04:47:03 UTC,id=>258,panda_video_id=>a68f42df2f93d54e52e53ba612b81d0c,day=>18,upload_file_name=>fp_18_02_03_Taiwo_Good+Team+Leader.mov,upload_file_size=>114848788,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_02_03_Taiwo_Good+Team+Leader.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/825745896126a703b1fd5c33d7bb3559_1.jpg,tags=>Day 9; Unit 18
created_at=>2011-01-05 10:21:21 UTC,title=>Taiwo team leader perspective,updated_at=>2011-02-03 04:46:59 UTC,id=>259,panda_video_id=>3dfe12a59bc2d042a4e319455296a627,day=>18,upload_file_name=>fp_18_02_03_Taiwo_Team+Leader+Perspective.mov,upload_file_size=>62041327,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_02_03_Taiwo_Team+Leader+Perspective.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/5e40cfe7691398218d5323955276bda1_1.jpg,tags=>Day 9; Unit 18; Team Leader Perspective
created_at=>2011-01-05 10:21:21 UTC,title=>Taiwo managing team conflict,updated_at=>2011-02-03 04:47:08 UTC,id=>260,panda_video_id=>a3da1082a7919589462324879ce54ae7,day=>18,upload_file_name=>fp_18_03_03_Taiwo_Managing+Team+Conflict.mov,upload_file_size=>80117339,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_03_03_Taiwo_Managing+Team+Conflict.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/cf41b9f38132ba81452bdc47cabbbf60_1.jpg,tags=>Day 9; Unit 18; Managing Team Conflict
created_at=>2011-01-05 10:21:22 UTC,title=>Taiwo intro to fullbridge team project,updated_at=>2011-02-03 04:46:59 UTC,id=>261,panda_video_id=>a86730d9d0cbd5aee709070b996111c1,day=>18,upload_file_name=>fp_18_04_01_Taiwo_Intro+To+Fullbridge+Team+Project.mov,upload_file_size=>63629041,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_04_01_Taiwo_Intro+To+Fullbridge+Team+Project.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/54d169c388d2725307d6e09adda364b6_1.jpg,tags=>Day 9; Unit 18; The Fullbridge Team Project
created_at=>2011-01-05 14:03:28 UTC,title=>Randy project management and teams a,updated_at=>2011-02-03 04:47:03 UTC,id=>262,panda_video_id=>a313b5d2e78e0b9c22e0a0b797316125,day=>18,upload_file_name=>fp_18_03_01_Randy_Project+Management+and+Teams+A.mov,upload_file_size=>152025890,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_03_01_Randy_Project+Management+and+Teams+A.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/8cfc785a439b26a96bfc9e1aa8bdefb7_1.jpg,tags=>Day 9; Unit 18; Managing Project Tasks
created_at=>2011-01-05 14:30:47 UTC,title=>Barry drowning team,updated_at=>2011-02-03 04:47:08 UTC,id=>264,panda_video_id=>a6e3984766bf883497c2e3926872732d,day=>18,upload_file_name=>fp_18_03_01_Barry_Drowning_Team.mov,upload_file_size=>102543454,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_03_01_Barry_Drowning_Team.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/523b832dd0a04e0f662df8712508f80b_1.jpg,tags=>Day 9; Unit 18; Managing Project Risk
created_at=>2011-01-05 14:30:47 UTC,title=>Randy project management and teams c,updated_at=>2011-02-03 04:47:01 UTC,id=>265,panda_video_id=>5d3917929c9d3024ff456bfe55124f6a,day=>18,upload_file_name=>fp_18_03_03_Randy_Project+Management+and+Teams+C.mov,upload_file_size=>158488483,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_03_03_Randy_Project+Management+and+Teams+C.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/5e1e3c90289fcec4dff37b27bcb72369_1.jpg,tags=>Day 9; Unit 18; Managing Team Conflict
created_at=>2011-01-05 15:36:52 UTC,title=>Taiwo project lifecycle,updated_at=>2011-01-18 15:40:23 UTC,id=>266,panda_video_id=>42ba24cf9d32c575c7db02b29bfa8125,day=>,upload_file_name=>fp_18_01_02_Taiwo_Project_Lifecycle.mov,upload_file_size=>58642519,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_18_01_02_Taiwo_Project_Lifecycle.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/dd9b8a487a4cb3737482d10a03976d6c_1.jpg,tags=>Day 9; 
created_at=>2011-01-05 22:54:38 UTC,title=>Barry on innovation at large companies,updated_at=>2011-01-18 15:40:26 UTC,id=>268,panda_video_id=>edd3a0ff13891b5fcf03f7ffa9a684aa,day=>,upload_file_name=>fp_07_01_04_Barry_on_innovation_at_large_companies.mov,upload_file_size=>10956873,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_07_01_04_Barry_on_innovation_at_large_companies.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/347e9588d6fe76b63b298749fdf8bd8e_1.jpg,tags=>Day 9; 
created_at=>2011-01-05 22:54:44 UTC,title=>Apple bull bear,updated_at=>2011-02-03 04:47:03 UTC,id=>269,panda_video_id=>5eace515fe5a58ef51a5d6aa6b45eb44,day=>24,upload_file_name=>fp_24_01_01_apple_Bull_Bear.mov,upload_file_size=>13444737,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_01_apple_Bull_Bear.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/4cc07e6270ebab703cadc3f6ae4dba42_1.jpg,tags=>Day 12; Unit 24; Introduction to Corporate Finance
created_at=>2011-01-05 22:54:44 UTC,title=>Jose defining private vs public,updated_at=>2011-01-18 15:40:26 UTC,id=>270,panda_video_id=>399d3f06316d3552872872f75495a950,day=>,upload_file_name=>fp_24_01_01_jose_Defining_Private_vs_Public.mov,upload_file_size=>16925721,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_01_jose_Defining_Private_vs_Public.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/df7d3d88d75e5937a03aed65d3ca5e27_1.jpg,tags=>Day 12; 
created_at=>2011-01-05 22:54:44 UTC,title=>Jose owning a private company,updated_at=>2011-05-05 14:38:52 UTC,id=>271,panda_video_id=>e7ae75d9f4d769c4969eb545a53758b3,day=>,upload_file_name=>fp_24_01_01_jose_Owning_A_Private_Company.mov,upload_file_size=>17765164,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_01_jose_Owning_A_Private_Company.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/6bf5cca41cf5f63bd8dc8791a0b317b3_1.jpg,tags=>Day 12; ; Enterprise Lifecycle
created_at=>2011-01-05 22:54:44 UTC,title=>Market watch apple goes to 1000,updated_at=>2011-02-03 04:47:07 UTC,id=>272,panda_video_id=>30c166a2f8618bc801a864ae335591a4,day=>24,upload_file_name=>fp_24_01_01_market_watch_apple_goes_to_1000.mov,upload_file_size=>10325306,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_01_market_watch_apple_goes_to_1000.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/e425efa52799357bab33b561ed358994_1.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-05 22:54:44 UTC,title=>Peter individuals adding value,updated_at=>2011-02-03 04:47:03 UTC,id=>273,panda_video_id=>928737cc623216f082a78c9589eb9a31,day=>24,upload_file_name=>fp_24_01_01_peter_Individuals+Adding+Value.mov,upload_file_size=>7040211,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_01_peter_Individuals+Adding+Value.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/da6dcd1dfa20d351f84c75bf7b310c51_1.jpg,tags=>Day 12; Unit 24; Introduction to Corporate Finance
created_at=>2011-01-05 22:54:44 UTC,title=>Apple intro steve jobs on cnbc,updated_at=>2011-02-03 04:47:07 UTC,id=>274,panda_video_id=>8f15430b004996f0dce2c73d6b4eeb69,day=>24,upload_file_name=>fp_24_01_02_apple_intro_steve_jobs_on_cnbc.mov,upload_file_size=>36132047,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_01_02_apple_intro_steve_jobs_on_cnbc.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/ae7e8b5c97576cd213e74aa63be1a311_1.jpg,tags=>Day 12; Unit 24; Real World Example 
created_at=>2011-01-05 22:54:44 UTC,title=>Apple 1984,updated_at=>2011-02-03 04:47:03 UTC,id=>275,panda_video_id=>effe647820db5cc423f743ab93afe367,day=>24,upload_file_name=>fp_24_02_01_apple_1984.mov,upload_file_size=>8928206,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_02_01_apple_1984.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/df898f82c9ee6a49cd637e9df0749626_1.jpg,tags=>Day 12; Unit 24; Growth Imperative
created_at=>2011-01-05 22:54:45 UTC,title=>Cagr investopedia ,updated_at=>2011-02-03 04:47:08 UTC,id=>276,panda_video_id=>b568519b3862ee909c271ae439513ace,day=>24,upload_file_name=>fp_24_02_02_CAGR_investopedia+.mov,upload_file_size=>26039804,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_02_02_CAGR_investopedia+.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/08e17651ee0e9979b416c1f5354d0d1d_1.jpg,tags=>Day 12; Unit 24; CAGR
created_at=>2011-01-05 22:54:45 UTC,title=>Apple introduces ipod,updated_at=>2011-02-03 04:46:58 UTC,id=>277,panda_video_id=>f2db1b9744e60947dea32c94f8e10b58,day=>24,upload_file_name=>fp_24_02_02_apple_introduces_ipod.mov,upload_file_size=>17908760,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_02_02_apple_introduces_ipod.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/d0b3845a1dd6aab0d164d68920a11b15_1.jpg,tags=>Day 12; Unit 24; CAGR
created_at=>2011-01-05 22:54:45 UTC,title=>Steve jobs future apple,updated_at=>2011-02-03 04:46:58 UTC,id=>278,panda_video_id=>3884ff3057a1c13e2405f94aa1beebc2,day=>24,upload_file_name=>fp_24_03_01_steve_jobs_future_apple.mov,upload_file_size=>8801690,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_01_steve_jobs_future_apple.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/c435ab2996b63d5a991c4027b36d4c76_1.jpg,tags=>Day 12; Unit 24; Profitability
created_at=>2011-01-05 22:54:45 UTC,title=>Peter how companies create margin analysis,updated_at=>2011-02-03 04:47:11 UTC,id=>279,panda_video_id=>c9a5afc1069ba825b34a11edf89f5cf7,day=>24,upload_file_name=>fp_24_03_02_Peter_How_Companies_Create_Margin_Analysis.mov,upload_file_size=>26635919,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_02_Peter_How_Companies_Create_Margin_Analysis.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/ccc3e0762ffb88ed6b368feea798b934_1.jpg,tags=>Day 12; Unit 24; Margin Analysis
created_at=>2011-01-05 22:54:45 UTC,title=>Peter lower level activities affect margins,updated_at=>2011-02-03 04:47:03 UTC,id=>280,panda_video_id=>e7be5ce68aea3b7dd92f2a6a3984e31f,day=>24,upload_file_name=>fp_24_03_02_peter_Lower_Level_Activities_Affect_Margins.mov,upload_file_size=>15194645,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_02_peter_Lower_Level_Activities_Affect_Margins.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/f1e580207dbafbbab7ff3f1274ed1e29_1.jpg,tags=>Day 12; Unit 24; Margin Analysis
created_at=>2011-01-05 22:54:45 UTC,title=>Jose growth profits,updated_at=>2011-02-03 04:47:08 UTC,id=>281,panda_video_id=>13414761634a9ed2f9215c69a01cc65c,day=>24,upload_file_name=>fp_24_03_03_jose_Growth_Profits.mov,upload_file_size=>28390395,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_03_jose_Growth_Profits.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/c522281a1a066efb72f176bd4e3ceeeb_1.jpg,tags=>Day 12; Unit 24; Growth vs. Profitability
created_at=>2011-01-05 22:54:45 UTC,title=>Jose ways to grow,updated_at=>2011-02-03 04:47:03 UTC,id=>282,panda_video_id=>9de7f18949968495024fd31046909c2c,day=>24,upload_file_name=>fp_24_03_03_jose_Ways_To_Grow.mov,upload_file_size=>36655468,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_03_jose_Ways_To_Grow.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/f3394fee5399ee95f04d57e2ae246c31_1.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-05 22:54:45 UTC,title=>Peter topline growth vs profitability,updated_at=>2011-02-03 04:47:09 UTC,id=>283,panda_video_id=>d2f9802a90b7986b10975f5d23c668bf,day=>24,upload_file_name=>fp_24_03_03_peter_Topline_Growth_vs_Profitability.mov,upload_file_size=>9929919,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_03_03_peter_Topline_Growth_vs_Profitability.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/ee58e5a185f601d272f955a0a6f5256e_1.jpg,tags=>Day 12; Unit 24; Growth vs. Profitability
created_at=>2011-01-05 22:54:45 UTC,title=>Battle for tech crown,updated_at=>2011-02-03 04:47:03 UTC,id=>284,panda_video_id=>ad76009f366953943b7004d84381140b,day=>24,upload_file_name=>fp_24_04_01_battle_for_tech_crown.mov,upload_file_size=>44176547,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_04_01_battle_for_tech_crown.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/c8dafb8e4bb25cfe690c032c0c0b2784_1.jpg,tags=>Day 12; Unit 24
created_at=>2011-01-05 22:54:45 UTC,title=>Peter shifting to cashflow,updated_at=>2011-02-03 04:47:07 UTC,id=>285,panda_video_id=>f9b230e960c3229257de74d42da4b4a6,day=>24,upload_file_name=>fp_24_04_02_peter_Shifting_To_Cashflow.mov,upload_file_size=>8953564,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_24_04_02_peter_Shifting_To_Cashflow.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/c64f96564d2687525555ad9f417f1763_1.jpg,tags=>Day 12; Unit 24; Individual Performance
created_at=>2011-01-05 22:54:45 UTC,title=>Cambridge who,updated_at=>2011-02-03 04:47:03 UTC,id=>286,panda_video_id=>82094eadc5917135b1af56f362509190,day=>25,upload_file_name=>fp_25_01_01_cambridge_who.mov,upload_file_size=>4587270,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_01_01_cambridge_who.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/8b7b710ae92f0a3ec8c9e51a74ad1b9a_1.jpg,tags=>Day 13; Unit 25; Cash Flow Reviews
created_at=>2011-01-05 22:54:46 UTC,title=>Jose growing too fast,updated_at=>2011-02-03 04:47:12 UTC,id=>287,panda_video_id=>40588f4530f48161a9617f82cc4c593f,day=>25,upload_file_name=>fp_25_02_02_jose_growing_too_fast.mov,upload_file_size=>22546233,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_02_02_jose_growing_too_fast.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/35a2870e4cfa324e9b8d642e0f7a0f93_1.jpg,tags=>Day 13; Unit 25; Cash and Growth
created_at=>2011-01-05 22:54:46 UTC,title=>Iphone countdown ,updated_at=>2011-02-03 04:47:03 UTC,id=>288,panda_video_id=>2d11a5077b68e6c8b2cbcc0c9bc22833,day=>25,upload_file_name=>fp_25_02_03_iphone_countdown+.mov,upload_file_size=>8180160,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_02_03_iphone_countdown+.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/b1e3590cf28209298b195441377990c4_1.jpg,tags=>Day 13; Unit 25
created_at=>2011-01-05 22:54:46 UTC,title=>New wireless world,updated_at=>2011-02-03 04:47:01 UTC,id=>289,panda_video_id=>90703432474e46ee625b15dc8c972f18,day=>25,upload_file_name=>fp_25_02_03_new_wireless_world.mov,upload_file_size=>25197032,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_02_03_new_wireless_world.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/0747b205a77bc5484c66ab9802dca3a5_1.jpg,tags=>Day 13; Unit 25; Apple iPhone
created_at=>2011-01-05 22:54:46 UTC,title=>Peter sensitivity analysis,updated_at=>2011-02-03 04:47:03 UTC,id=>290,panda_video_id=>6110f579e91f71884991681cfe2416e6,day=>25,upload_file_name=>fp_25_03_01_peter_Sensitivity_Analysis.mov,upload_file_size=>19081585,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_03_01_peter_Sensitivity_Analysis.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/a51ac6b106b1be0381328db15aad28b0_1.jpg,tags=>Day 13; Unit 25; Sensitivity Analysis
created_at=>2011-01-05 22:54:46 UTC,title=>Peter shift from historical analysis to forecasting,updated_at=>2011-02-03 04:47:07 UTC,id=>291,panda_video_id=>fed6ec67fef27e41e9f84f58596ea813,day=>25,upload_file_name=>fp_25_04_01_peter_shift_From_Historical_Analysis_To_Forecasting.mov,upload_file_size=>16547291,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_04_01_peter_shift_From_Historical_Analysis_To_Forecasting.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/57fb92803cce6747fae506ff3c124880_1.jpg,tags=>Day 13; Unit 25; Forecasting Review
created_at=>2011-01-05 22:54:46 UTC,title=>Simpsons apple,updated_at=>2011-02-03 04:47:03 UTC,id=>292,panda_video_id=>c7ac9e5edb7e5538e291e05db9661b77,day=>25,upload_file_name=>fp_25_04_02_simpsons_apple.mov,upload_file_size=>14486583,upload_content_type=>video/quicktime,upload_url=>http://s3.amazonaws.com/fullbridge-videos/fp_25_04_02_simpsons_apple.mov,thumbnail_url=>http://fullbridge-lowres.s3.amazonaws.com/f57f11850e3e8074037e8d0f1bf9a95c_1.jpg,tags=>Day 13; Unit 25
